usuario,genero,minutos_reproducidos
u39510,CienciaFiccion,165
u39511,Documental,430
u39512,Terror,402
u39513,Terror,229
u39514,CienciaFiccion,234
u39515,Comedia,112
u39516,Romance,314
u39517,Drama,76
u39518,Romance,184
u39519,CienciaFiccion,500
u39520,Animacion,423
u39521,Animacion,56
u39522,CienciaFiccion,192
u39523,Drama,340
u39524,Drama,64
u39525,Drama,350
u39526,Accion,140
u39527,Comedia,51
u39528,Documental,221
u39529,Drama,33
u39530,Romance,199
u39531,Documental,318
u39532,Terror,278
u39533,Documental,209
u39534,Drama,289
u39535,Accion,496
u39536,Romance,174
u39537,Romance,12
u39538,Comedia,279
u39539,CienciaFiccion,398
u39540,Accion,156
u39541,Accion,18
u39542,Drama,236
u39543,Comedia,131
u39544,Animacion,66
u39545,Terror,90
u39546,Drama,157
u39547,Romance,472
u39548,Documental,49
u39549,Romance,76
u39550,Drama,432
u39551,CienciaFiccion,234
u39552,Animacion,365
u39553,Accion,365
u39554,Drama,376
u39555,CienciaFiccion,193
u39556,CienciaFiccion,11
u39557,Romance,195
u39558,Animacion,219
u39559,Documental,102
u39560,Documental,153
u39561,Terror,224
u39562,Comedia,260
u39563,Documental,290
u39564,Documental,96
u39565,CienciaFiccion,35
u39566,Accion,53
u39567,Documental,208
u39568,Comedia,261
u39569,CienciaFiccion,130
u39570,Romance,250
u39571,Terror,151
u39572,Terror,419
u39573,Accion,142
u39574,Drama,237
u39575,Drama,238
u39576,CienciaFiccion,424
u39577,Accion,189
u39578,Terror,179
u39579,Accion,258
u39580,Drama,124
u39581,Comedia,392
u39582,Accion,39
u39583,Comedia,474
u39584,Comedia,388
u39585,Documental,314
u39586,Terror,20
u39587,Accion,139
u39588,Comedia,221
u39589,CienciaFiccion,287
u39590,Documental,454
u39591,Animacion,284
u39592,CienciaFiccion,440
u39593,Comedia,89
u39594,Comedia,132
u39595,Drama,487
u39596,Terror,367
u39597,Terror,220
u39598,Comedia,349
u39599,CienciaFiccion,41
u39600,Animacion,463
u39601,Documental,72
u39602,Documental,461
u39603,Comedia,488
u39604,Comedia,313
u39605,Comedia,136
u39606,Comedia,242
u39607,CienciaFiccion,282
u39608,Romance,238
u39609,Documental,264
u39610,Drama,155
u39611,Terror,89
u39612,Romance,395
u39613,Drama,272
u39614,Romance,248
u39615,Documental,338
u39616,Comedia,314
u39617,Documental,200
u39618,Terror,325
u39619,Animacion,65
u39620,Documental,336
u39621,Drama,136
u39622,Terror,166
u39623,Animacion,259
u39624,Accion,459
u39625,Comedia,312
u39626,Animacion,276
u39627,Drama,102
u39628,CienciaFiccion,342
u39629,Comedia,71
u39630,CienciaFiccion,20
u39631,Terror,57
u39632,Animacion,98
u39633,Accion,160
u39634,Romance,303
u39635,Terror,435
u39636,Terror,219
u39637,Accion,476
u39638,Comedia,500
u39639,Documental,393
u39640,Comedia,352
u39641,Romance,291
u39642,Comedia,203
u39643,Terror,98
u39644,Accion,318
u39645,Comedia,22
u39646,Accion,382
u39647,Drama,105
u39648,Animacion,43
u39649,Terror,163
u39650,Drama,310
u39651,Accion,15
u39652,Accion,305
u39653,Comedia,14
u39654,Comedia,107
u39655,CienciaFiccion,382
u39656,Romance,478
u39657,Comedia,116
u39658,Animacion,471
u39659,Accion,242
u39660,Comedia,274
u39661,Accion,481
u39662,Terror,327
u39663,CienciaFiccion,307
u39664,CienciaFiccion,317
u39665,Terror,463
u39666,CienciaFiccion,170
u39667,Documental,172
u39668,Documental,6
u39669,Animacion,468
u39670,CienciaFiccion,333
u39671,Romance,265
u39672,Romance,248
u39673,Drama,261
u39674,CienciaFiccion,365
u39675,Drama,465
u39676,Comedia,14
u39677,Comedia,441
u39678,Animacion,44
u39679,Documental,361
u39680,Animacion,200
u39681,Drama,435
u39682,Comedia,462
u39683,Terror,370
u39684,Accion,166
u39685,CienciaFiccion,450
u39686,Animacion,248
u39687,Romance,368
u39688,Comedia,18
u39689,Animacion,39
u39690,Comedia,362
u39691,Accion,97
u39692,Drama,295
u39693,Comedia,340
u39694,Romance,348
u39695,Documental,139
u39696,Animacion,161
u39697,Documental,212
u39698,Documental,16
u39699,Terror,179
u39700,Terror,385
u39701,Comedia,424
u39702,Romance,480
u39703,Drama,218
u39704,Documental,81
u39705,Comedia,12
u39706,Romance,128
u39707,Accion,211
u39708,CienciaFiccion,396
u39709,Accion,430
u39710,Terror,205
u39711,Comedia,312
u39712,Comedia,75
u39713,CienciaFiccion,227
u39714,Documental,434
u39715,Comedia,155
u39716,Drama,332
u39717,Terror,111
u39718,Documental,53
u39719,Animacion,373
u39720,CienciaFiccion,20
u39721,Terror,403
u39722,Comedia,467
u39723,Drama,169
u39724,Accion,371
u39725,Comedia,53
u39726,Animacion,290
u39727,CienciaFiccion,183
u39728,Drama,302
u39729,Documental,438
u39730,Romance,90
u39731,Drama,445
u39732,CienciaFiccion,387
u39733,Comedia,419
u39734,Documental,178
u39735,Animacion,272
u39736,Drama,499
u39737,Romance,221
u39738,Drama,72
u39739,Accion,244
u39740,Terror,22
u39741,Romance,428
u39742,Drama,234
u39743,CienciaFiccion,492
u39744,Documental,320
u39745,Animacion,296
u39746,Documental,227
u39747,Drama,27
u39748,Comedia,336
u39749,Documental,185
u39750,CienciaFiccion,50
u39751,Drama,426
u39752,Drama,432
u39753,Romance,32
u39754,Documental,223
u39755,Romance,5
u39756,Accion,212
u39757,CienciaFiccion,176
u39758,Comedia,163
u39759,Drama,110
u39760,Documental,259
u39761,Documental,368
u39762,CienciaFiccion,209
u39763,CienciaFiccion,96
u39764,Drama,250
u39765,Comedia,200
u39766,Romance,49
u39767,Documental,224
u39768,Comedia,490
u39769,Comedia,276
u39770,Comedia,439
u39771,Drama,482
u39772,Romance,486
u39773,Accion,360
u39774,Documental,394
u39775,Documental,191
u39776,Drama,44
u39777,Documental,185
u39778,CienciaFiccion,86
u39779,Documental,409
u39780,Drama,386
u39781,Documental,228
u39782,Drama,280
u39783,Drama,182
u39784,Comedia,192
u39785,Comedia,210
u39786,Documental,485
u39787,Animacion,386
u39788,Romance,252
u39789,Documental,264
u39790,Animacion,368
u39791,Romance,199
u39792,CienciaFiccion,170
u39793,Romance,310
u39794,Comedia,455
u39795,Romance,316
u39796,Accion,215
u39797,Drama,478
u39798,Drama,82
u39799,Animacion,399
u39800,CienciaFiccion,240
u39801,Documental,50
u39802,Comedia,258
u39803,Drama,68
u39804,Terror,227
u39805,Comedia,443
u39806,Documental,203
u39807,Drama,389
u39808,CienciaFiccion,436
u39809,CienciaFiccion,120
u39810,Romance,188
u39811,Terror,386
u39812,Comedia,499
u39813,Documental,44
u39814,Drama,405
u39815,Comedia,362
u39816,Documental,208
u39817,Romance,117
u39818,Terror,348
u39819,Animacion,118
u39820,Drama,133
u39821,Terror,354
u39822,Romance,490
u39823,Documental,372
u39824,Accion,57
u39825,Romance,138
u39826,Documental,70
u39827,Animacion,10
u39828,Drama,80
u39829,Documental,82
u39830,Terror,366
u39831,CienciaFiccion,290
u39832,CienciaFiccion,366
u39833,CienciaFiccion,183
u39834,Documental,422
u39835,Animacion,442
u39836,Documental,326
u39837,Accion,238
u39838,Accion,144
u39839,Documental,95
u39840,Romance,349
u39841,Romance,116
u39842,Terror,375
u39843,Accion,209
u39844,Romance,412
u39845,Accion,52
u39846,Drama,82
u39847,Romance,383
u39848,Romance,49
u39849,Terror,480
u39850,Romance,235
u39851,Comedia,486
u39852,Animacion,346
u39853,Animacion,276
u39854,CienciaFiccion,75
u39855,Accion,85
u39856,Animacion,218
u39857,Romance,174
u39858,Accion,129
u39859,Accion,85
u39860,Drama,249
u39861,Animacion,253
u39862,Terror,27
u39863,CienciaFiccion,208
u39864,Comedia,2
u39865,Documental,399
u39866,Animacion,377
u39867,Romance,15
u39868,Romance,436
u39869,Accion,168
u39870,Terror,284
u39871,Animacion,354
u39872,Accion,186
u39873,Documental,27
u39874,CienciaFiccion,63
u39875,Romance,82
u39876,Comedia,400
u39877,Terror,323
u39878,Romance,415
u39879,CienciaFiccion,71
u39880,Accion,131
u39881,Terror,151
u39882,CienciaFiccion,470
u39883,Animacion,274
u39884,Terror,186
u39885,Accion,150
u39886,Terror,181
u39887,Documental,328
u39888,Documental,139
u39889,Animacion,111
u39890,Accion,397
u39891,Accion,180
u39892,Romance,373
u39893,Documental,129
u39894,Drama,168
u39895,Drama,146
u39896,Drama,108
u39897,Romance,359
u39898,Drama,232
u39899,Terror,489
u39900,Terror,221
u39901,Drama,244
u39902,Comedia,468
u39903,Documental,78
u39904,Terror,499
u39905,Terror,428
u39906,Documental,276
u39907,Accion,149
u39908,Accion,86
u39909,Accion,405
u39910,Comedia,328
u39911,Drama,497
u39912,Animacion,38
u39913,Romance,2
u39914,Accion,382
u39915,Romance,22
u39916,Accion,235
u39917,CienciaFiccion,321
u39918,CienciaFiccion,494
u39919,CienciaFiccion,405
u39920,Romance,161
u39921,Romance,251
u39922,Accion,292
u39923,Terror,370
u39924,Romance,65
u39925,CienciaFiccion,282
u39926,Drama,165
u39927,CienciaFiccion,62
u39928,Animacion,238
u39929,Accion,17
u39930,Animacion,392
u39931,Accion,113
u39932,Accion,107
u39933,Drama,14
u39934,Comedia,449
u39935,Comedia,265
u39936,Accion,465
u39937,Terror,111
u39938,Accion,456
u39939,Terror,476
u39940,Terror,395
u39941,Animacion,473
u39942,Comedia,305
u39943,Comedia,234
u39944,Accion,368
u39945,Drama,256
u39946,Accion,73
u39947,CienciaFiccion,213
u39948,Comedia,397
u39949,Comedia,434
u39950,Romance,315
u39951,Accion,394
u39952,CienciaFiccion,348
u39953,Documental,42
u39954,Documental,360
u39955,Drama,447
u39956,CienciaFiccion,434
u39957,Documental,22
u39958,Terror,93
u39959,Comedia,354
u39960,Romance,7
u39961,Comedia,7
u39962,CienciaFiccion,416
u39963,CienciaFiccion,340
u39964,Documental,287
u39965,Comedia,279
u39966,Terror,42
u39967,Accion,164
u39968,Drama,417
u39969,Drama,167
u39970,Animacion,95
u39971,Documental,3
u39972,Terror,85
u39973,Accion,322
u39974,Romance,457
u39975,Accion,78
u39976,CienciaFiccion,232
u39977,Romance,35
u39978,CienciaFiccion,260
u39979,Drama,161
u39980,Comedia,62
u39981,Documental,81
u39982,Documental,200
u39983,Animacion,83
u39984,Animacion,162
u39985,CienciaFiccion,250
u39986,CienciaFiccion,350
u39987,Accion,500
u39988,Drama,91
u39989,Terror,61
u39990,Romance,113
u39991,Romance,203
u39992,CienciaFiccion,228
u39993,Animacion,161
u39994,Romance,332
u39995,Animacion,369
u39996,Accion,346
u39997,Comedia,251
u39998,Animacion,499
u39999,Romance,108
u40000,Terror,401
u40001,Animacion,109
u40002,Accion,450
u40003,Romance,169
u40004,Terror,467
u40005,Comedia,358
u40006,CienciaFiccion,120
u40007,Comedia,28
u40008,Terror,2
u40009,Animacion,256
u40010,Drama,394
u40011,Animacion,251
u40012,Comedia,234
u40013,Terror,151
u40014,Romance,415
u40015,Terror,465
u40016,Animacion,173
u40017,Comedia,379
u40018,Comedia,290
u40019,Terror,140
u40020,Drama,416
u40021,CienciaFiccion,432
u40022,Animacion,271
u40023,Comedia,480
u40024,CienciaFiccion,278
u40025,Drama,114
u40026,CienciaFiccion,56
u40027,Romance,22
u40028,Romance,146
u40029,Comedia,476
u40030,Documental,11
u40031,Animacion,118
u40032,CienciaFiccion,470
u40033,CienciaFiccion,83
u40034,Animacion,172
u40035,CienciaFiccion,473
u40036,Documental,363
u40037,Animacion,139
u40038,Animacion,472
u40039,Drama,237
u40040,Romance,88
u40041,Romance,135
u40042,Terror,367
u40043,Documental,141
u40044,Animacion,7
u40045,Terror,136
u40046,Animacion,343
u40047,Accion,397
u40048,Terror,196
u40049,Accion,178
u40050,Comedia,288
u40051,Documental,406
u40052,Accion,496
u40053,Accion,468
u40054,Documental,253
u40055,CienciaFiccion,352
u40056,Terror,269
u40057,CienciaFiccion,68
u40058,Romance,416
u40059,CienciaFiccion,133
u40060,Animacion,63
u40061,Comedia,370
u40062,Animacion,469
u40063,Romance,54
u40064,Accion,320
u40065,Drama,390
u40066,Terror,25
u40067,Drama,371
u40068,Animacion,7
u40069,Animacion,285
u40070,Documental,474
u40071,Animacion,275
u40072,Comedia,293
u40073,Comedia,309
u40074,Documental,137
u40075,Accion,210
u40076,Accion,177
u40077,Romance,85
u40078,Romance,494
u40079,Romance,356
u40080,Drama,118
u40081,Romance,477
u40082,Animacion,145
u40083,Documental,96
u40084,Animacion,191
u40085,Drama,164
u40086,Animacion,499
u40087,Drama,159
u40088,Documental,70
u40089,Animacion,415
u40090,Drama,373
u40091,Drama,414
u40092,Romance,422
u40093,CienciaFiccion,179
u40094,Romance,238
u40095,Romance,442
u40096,Terror,139
u40097,Animacion,439
u40098,Comedia,7
u40099,Animacion,154
u40100,Animacion,461
u40101,Drama,137
u40102,Terror,306
u40103,Animacion,366
u40104,Drama,489
u40105,CienciaFiccion,273
u40106,Accion,393
u40107,Terror,463
u40108,Documental,355
u40109,Documental,343
u40110,Documental,431
u40111,Accion,488
u40112,CienciaFiccion,439
u40113,Animacion,402
u40114,Terror,147
u40115,Romance,187
u40116,Romance,194
u40117,Comedia,265
u40118,Documental,113
u40119,Terror,473
u40120,Romance,495
u40121,Romance,99
u40122,Terror,475
u40123,Romance,357
u40124,Terror,156
u40125,Accion,54
u40126,Documental,139
u40127,Romance,143
u40128,Documental,450
u40129,CienciaFiccion,169
u40130,Accion,111
u40131,Documental,389
u40132,Terror,451
u40133,Animacion,180
u40134,Documental,468
u40135,Terror,399
u40136,CienciaFiccion,416
u40137,Animacion,54
u40138,Documental,96
u40139,Drama,278
u40140,Accion,200
u40141,CienciaFiccion,275
u40142,Comedia,120
u40143,Documental,312
u40144,Accion,144
u40145,CienciaFiccion,408
u40146,Documental,142
u40147,Romance,296
u40148,Animacion,370
u40149,Documental,480
u40150,Terror,215
u40151,Documental,33
u40152,Romance,210
u40153,CienciaFiccion,174
u40154,Romance,25
u40155,Romance,155
u40156,Romance,430
u40157,Comedia,69
u40158,Animacion,222
u40159,Documental,447
u40160,Comedia,388
u40161,CienciaFiccion,368
u40162,Animacion,434
u40163,Terror,423
u40164,Documental,476
u40165,Documental,47
u40166,Accion,172
u40167,Documental,468
u40168,Drama,225
u40169,CienciaFiccion,219
u40170,Documental,224
u40171,Romance,204
u40172,Documental,322
u40173,Animacion,213
u40174,CienciaFiccion,243
u40175,Documental,192
u40176,CienciaFiccion,486
u40177,Documental,123
u40178,Comedia,177
u40179,Animacion,483
u40180,Romance,142
u40181,Terror,293
u40182,CienciaFiccion,54
u40183,Romance,219
u40184,Documental,19
u40185,Comedia,238
u40186,CienciaFiccion,95
u40187,Comedia,491
u40188,Terror,19
u40189,Accion,491
u40190,Comedia,362
u40191,Accion,189
u40192,Romance,80
u40193,CienciaFiccion,252
u40194,Documental,27
u40195,Romance,371
u40196,Drama,43
u40197,Terror,107
u40198,Accion,378
u40199,Documental,440
u40200,Comedia,318
u40201,Accion,8
u40202,Romance,104
u40203,Romance,398
u40204,Terror,315
u40205,Comedia,417
u40206,Romance,116
u40207,Accion,495
u40208,Comedia,68
u40209,Documental,69
u40210,Accion,495
u40211,Romance,149
u40212,Romance,113
u40213,Drama,97
u40214,CienciaFiccion,288
u40215,Documental,291
u40216,Documental,146
u40217,Documental,23
u40218,Terror,47
u40219,Documental,158
u40220,Comedia,157
u40221,CienciaFiccion,222
u40222,CienciaFiccion,410
u40223,Romance,283
u40224,Romance,33
u40225,Documental,291
u40226,Animacion,143
u40227,Terror,226
u40228,Animacion,348
u40229,CienciaFiccion,60
u40230,Drama,381
u40231,Romance,269
u40232,Animacion,34
u40233,Animacion,405
u40234,Drama,479
u40235,Accion,334
u40236,CienciaFiccion,465
u40237,Terror,297
u40238,Animacion,108
u40239,CienciaFiccion,159
u40240,Comedia,194
u40241,Comedia,192
u40242,Terror,361
u40243,Drama,186
u40244,Accion,204
u40245,Documental,380
u40246,Animacion,499
u40247,Comedia,391
u40248,Romance,200
u40249,Animacion,284
u40250,Comedia,342
u40251,Comedia,103
u40252,CienciaFiccion,217
u40253,Documental,189
u40254,Comedia,244
u40255,Drama,324
u40256,Drama,324
u40257,CienciaFiccion,489
u40258,Accion,273
u40259,Animacion,400
u40260,Documental,497
u40261,Romance,363
u40262,Animacion,141
u40263,Drama,495
u40264,Drama,345
u40265,Animacion,404
u40266,Terror,344
u40267,CienciaFiccion,235
u40268,Terror,497
u40269,Documental,411
u40270,Animacion,218
u40271,Drama,460
u40272,Terror,491
u40273,Terror,13
u40274,Accion,18
u40275,Terror,197
u40276,Animacion,60
u40277,Drama,382
u40278,Romance,71
u40279,Documental,73
u40280,Drama,67
u40281,Drama,4
u40282,Animacion,159
u40283,Drama,353
u40284,Terror,172
u40285,Drama,403
u40286,Documental,454
u40287,Terror,50
u40288,Animacion,303
u40289,Comedia,451
u40290,Romance,117
u40291,Accion,91
u40292,Terror,103
u40293,Terror,145
u40294,Animacion,21
u40295,Comedia,335
u40296,Accion,394
u40297,Drama,464
u40298,Drama,321
u40299,Documental,246
u40300,CienciaFiccion,286
u40301,Romance,326
u40302,Drama,245
u40303,Terror,488
u40304,Romance,157
u40305,Animacion,113
u40306,Comedia,332
u40307,Romance,50
u40308,Accion,408
u40309,Documental,226
u40310,Animacion,267
u40311,Accion,65
u40312,Documental,399
u40313,Accion,444
u40314,Drama,297
u40315,Comedia,321
u40316,Animacion,224
u40317,Terror,10
u40318,Animacion,37
u40319,Animacion,461
u40320,Comedia,73
u40321,CienciaFiccion,456
u40322,Comedia,361
u40323,CienciaFiccion,293
u40324,Drama,359
u40325,Animacion,34
u40326,CienciaFiccion,440
u40327,Documental,194
u40328,Animacion,429
u40329,Accion,114
u40330,Accion,2
u40331,Documental,379
u40332,Drama,263
u40333,Terror,410
u40334,Terror,150
u40335,Terror,233
u40336,Animacion,482
u40337,Documental,97
u40338,Accion,498
u40339,Animacion,432
u40340,Drama,439
u40341,Accion,301
u40342,CienciaFiccion,199
u40343,Romance,11
u40344,Terror,179
u40345,CienciaFiccion,230
u40346,Accion,72
u40347,Romance,242
u40348,Accion,158
u40349,Documental,272
u40350,Documental,118
u40351,Animacion,3
u40352,Terror,301
u40353,Romance,481
u40354,Documental,26
u40355,Terror,242
u40356,Animacion,452
u40357,Drama,105
u40358,CienciaFiccion,194
u40359,Animacion,332
u40360,Animacion,91
u40361,Comedia,500
u40362,Comedia,409
u40363,CienciaFiccion,318
u40364,Drama,239
u40365,Animacion,98
u40366,Comedia,388
u40367,Animacion,233
u40368,Terror,114
u40369,Comedia,465
u40370,Animacion,355
u40371,CienciaFiccion,273
u40372,Documental,375
u40373,CienciaFiccion,391
u40374,Accion,171
u40375,Accion,474
u40376,Comedia,480
u40377,CienciaFiccion,61
u40378,Romance,232
u40379,Comedia,308
u40380,Terror,242
u40381,Accion,169
u40382,Drama,489
u40383,Drama,111
u40384,Terror,232
u40385,Comedia,300
u40386,Drama,245
u40387,Animacion,245
