usuario,genero,minutos_reproducidos
u09041,Comedia,464
u09042,Documental,467
u09043,Terror,336
u09044,Documental,204
u09045,Drama,290
u09046,Documental,443
u09047,Comedia,251
u09048,Terror,109
u09049,Comedia,328
u09050,Terror,341
u09051,Comedia,315
u09052,Animacion,407
u09053,CienciaFiccion,273
u09054,Terror,206
u09055,Terror,308
u09056,CienciaFiccion,120
u09057,Comedia,111
u09058,Comedia,280
u09059,Documental,8
u09060,Terror,466
u09061,Romance,430
u09062,Comedia,100
u09063,Romance,188
u09064,Drama,410
u09065,Documental,74
u09066,Terror,184
u09067,Animacion,86
u09068,Terror,127
u09069,Accion,261
u09070,CienciaFiccion,385
u09071,Terror,198
u09072,Romance,8
u09073,CienciaFiccion,483
u09074,Drama,171
u09075,Romance,458
u09076,Animacion,352
u09077,Terror,411
u09078,Comedia,427
u09079,Documental,26
u09080,Terror,154
u09081,Accion,487
u09082,CienciaFiccion,405
u09083,Drama,269
u09084,CienciaFiccion,442
u09085,Animacion,178
u09086,Accion,138
u09087,Accion,385
u09088,CienciaFiccion,234
u09089,Romance,435
u09090,Terror,92
u09091,Terror,67
u09092,Terror,446
u09093,Animacion,157
u09094,Terror,148
u09095,Drama,299
u09096,Accion,153
u09097,Drama,116
u09098,Animacion,76
u09099,Comedia,426
u09100,Romance,297
u09101,Animacion,21
u09102,CienciaFiccion,41
u09103,Comedia,398
u09104,Accion,285
u09105,Documental,77
u09106,Animacion,182
u09107,CienciaFiccion,354
u09108,Comedia,224
u09109,Drama,296
u09110,Drama,171
u09111,Accion,91
u09112,Accion,249
u09113,Accion,315
u09114,CienciaFiccion,344
u09115,Comedia,327
u09116,Animacion,382
u09117,Accion,199
u09118,Documental,23
u09119,Accion,353
u09120,Documental,233
u09121,Accion,20
u09122,Documental,412
u09123,CienciaFiccion,402
u09124,Documental,437
u09125,Terror,41
u09126,Documental,114
u09127,Terror,325
u09128,Terror,223
u09129,CienciaFiccion,445
u09130,Comedia,498
u09131,Drama,386
u09132,Terror,229
u09133,Comedia,425
u09134,Animacion,153
u09135,Animacion,75
u09136,Terror,67
u09137,Comedia,130
u09138,Accion,246
u09139,Romance,56
u09140,Comedia,163
u09141,CienciaFiccion,257
u09142,CienciaFiccion,352
u09143,Drama,34
u09144,Romance,496
u09145,Drama,30
u09146,CienciaFiccion,405
u09147,Comedia,167
u09148,Drama,132
u09149,Accion,396
u09150,Documental,98
u09151,Documental,88
u09152,Comedia,51
u09153,Terror,51
u09154,Documental,464
u09155,Animacion,422
u09156,CienciaFiccion,12
u09157,CienciaFiccion,349
u09158,Documental,291
u09159,Documental,429
u09160,Drama,176
u09161,Animacion,460
u09162,Romance,167
u09163,Documental,231
u09164,Animacion,32
u09165,Drama,254
u09166,Accion,167
u09167,Animacion,254
u09168,Animacion,372
u09169,CienciaFiccion,74
u09170,Animacion,426
u09171,Accion,103
u09172,Comedia,135
u09173,Documental,341
u09174,CienciaFiccion,45
u09175,Romance,362
u09176,Animacion,139
u09177,Documental,179
u09178,Comedia,480
u09179,Accion,449
u09180,Drama,450
u09181,Comedia,51
u09182,Documental,498
u09183,Animacion,111
u09184,Romance,92
u09185,Comedia,283
u09186,Drama,96
u09187,Romance,169
u09188,Animacion,91
u09189,Comedia,261
u09190,Romance,217
u09191,Accion,334
u09192,CienciaFiccion,460
u09193,CienciaFiccion,246
u09194,Drama,250
u09195,Comedia,411
u09196,Animacion,411
u09197,Accion,341
u09198,Accion,78
u09199,Drama,410
u09200,Romance,359
u09201,Drama,336
u09202,Documental,65
u09203,Romance,309
u09204,Drama,164
u09205,Animacion,217
u09206,Terror,358
u09207,Romance,408
u09208,Terror,203
u09209,Accion,103
u09210,Accion,188
u09211,Animacion,98
u09212,Drama,431
u09213,Romance,308
u09214,Animacion,174
u09215,Romance,343
u09216,Accion,159
u09217,Drama,66
u09218,Romance,328
u09219,Animacion,284
u09220,Accion,372
u09221,Accion,73
u09222,Terror,119
u09223,CienciaFiccion,457
u09224,Drama,233
u09225,Accion,453
u09226,Documental,304
u09227,Animacion,299
u09228,Terror,449
u09229,Animacion,451
u09230,Animacion,375
u09231,CienciaFiccion,213
u09232,Drama,61
u09233,Animacion,258
u09234,Terror,351
u09235,Drama,218
u09236,CienciaFiccion,39
u09237,Comedia,192
u09238,Romance,384
u09239,Documental,373
u09240,Animacion,154
u09241,Animacion,246
u09242,Accion,392
u09243,Accion,69
u09244,Drama,48
u09245,Documental,257
u09246,Animacion,98
u09247,Documental,40
u09248,CienciaFiccion,351
u09249,Documental,352
u09250,Comedia,273
u09251,Documental,474
u09252,Drama,209
u09253,Documental,169
u09254,Comedia,81
u09255,CienciaFiccion,332
u09256,CienciaFiccion,185
u09257,CienciaFiccion,462
u09258,Romance,117
u09259,Animacion,354
u09260,Animacion,174
u09261,Terror,273
u09262,Documental,209
u09263,CienciaFiccion,105
u09264,Animacion,280
u09265,Drama,204
u09266,CienciaFiccion,368
u09267,Drama,340
u09268,Documental,343
u09269,Animacion,121
u09270,Terror,44
u09271,Comedia,420
u09272,Drama,89
u09273,Comedia,146
u09274,Romance,20
u09275,Drama,217
u09276,CienciaFiccion,197
u09277,Accion,61
u09278,Animacion,357
u09279,Comedia,414
u09280,CienciaFiccion,403
u09281,Drama,329
u09282,Documental,150
u09283,Drama,253
u09284,Comedia,397
u09285,Accion,263
u09286,Terror,260
u09287,Comedia,415
u09288,Animacion,147
u09289,Animacion,177
u09290,CienciaFiccion,249
u09291,Romance,454
u09292,Accion,28
u09293,Romance,185
u09294,Documental,196
u09295,Terror,55
u09296,Drama,66
u09297,Romance,197
u09298,Animacion,384
u09299,Terror,211
u09300,CienciaFiccion,95
u09301,Accion,472
u09302,Terror,417
u09303,Accion,427
u09304,Accion,69
u09305,Documental,445
u09306,Animacion,309
u09307,Animacion,322
u09308,Accion,365
u09309,Terror,487
u09310,Animacion,162
u09311,Romance,287
u09312,Terror,197
u09313,Animacion,247
u09314,Documental,156
u09315,Accion,159
u09316,Terror,241
u09317,Romance,247
u09318,Accion,177
u09319,Accion,429
u09320,Comedia,352
u09321,Accion,261
u09322,Accion,10
u09323,Accion,323
u09324,Terror,480
u09325,Romance,374
u09326,Drama,168
u09327,Romance,297
u09328,Romance,476
u09329,Documental,423
u09330,Documental,356
u09331,Accion,10
u09332,Drama,57
u09333,Animacion,217
u09334,Drama,411
u09335,CienciaFiccion,408
u09336,Romance,424
u09337,Animacion,66
u09338,Romance,74
u09339,Accion,294
u09340,Romance,478
u09341,Animacion,482
u09342,Terror,338
u09343,Documental,34
u09344,Terror,499
u09345,Animacion,53
u09346,Comedia,167
u09347,Comedia,87
u09348,Accion,213
u09349,Accion,37
u09350,Documental,377
u09351,Drama,187
u09352,Comedia,165
u09353,Terror,421
u09354,Documental,131
u09355,Terror,75
u09356,Animacion,311
u09357,Comedia,244
u09358,Comedia,128
u09359,Terror,451
u09360,Romance,5
u09361,CienciaFiccion,311
u09362,Romance,307
u09363,Comedia,270
u09364,Terror,23
u09365,Drama,411
u09366,Documental,130
u09367,CienciaFiccion,124
u09368,Animacion,368
u09369,Accion,234
u09370,Comedia,129
u09371,CienciaFiccion,237
u09372,Accion,382
u09373,Accion,255
u09374,Romance,192
u09375,Documental,337
u09376,CienciaFiccion,218
u09377,Animacion,409
u09378,Drama,13
u09379,Documental,371
u09380,Drama,173
u09381,Documental,338
u09382,CienciaFiccion,42
u09383,Romance,75
u09384,Comedia,303
u09385,Animacion,199
u09386,CienciaFiccion,293
u09387,Accion,264
u09388,Animacion,58
u09389,Documental,206
u09390,CienciaFiccion,395
u09391,Animacion,432
u09392,Accion,254
u09393,Documental,245
u09394,Accion,482
u09395,Romance,407
u09396,Documental,395
u09397,Drama,303
u09398,Accion,183
u09399,Comedia,173
u09400,Documental,463
u09401,CienciaFiccion,313
u09402,Romance,373
u09403,Animacion,5
u09404,Comedia,177
u09405,Drama,368
u09406,Drama,86
u09407,CienciaFiccion,342
u09408,Drama,466
u09409,Animacion,90
u09410,Comedia,296
u09411,Terror,229
u09412,Comedia,297
u09413,Drama,63
u09414,Comedia,275
u09415,Comedia,285
u09416,Drama,455
u09417,CienciaFiccion,256
u09418,Comedia,233
u09419,Terror,321
u09420,Documental,120
u09421,Romance,134
u09422,Accion,143
u09423,Comedia,62
u09424,Comedia,114
u09425,Documental,291
u09426,Documental,326
u09427,Drama,56
u09428,Comedia,317
u09429,CienciaFiccion,253
u09430,Accion,23
u09431,Animacion,473
u09432,Romance,269
u09433,Accion,420
u09434,CienciaFiccion,111
u09435,Animacion,191
u09436,CienciaFiccion,310
u09437,Drama,424
u09438,Drama,344
u09439,Terror,187
u09440,Romance,123
u09441,Documental,121
u09442,Accion,466
u09443,Drama,415
u09444,CienciaFiccion,360
u09445,Terror,342
u09446,CienciaFiccion,243
u09447,CienciaFiccion,425
u09448,Drama,367
u09449,Documental,319
u09450,CienciaFiccion,72
u09451,Drama,483
u09452,Romance,374
u09453,CienciaFiccion,226
u09454,CienciaFiccion,55
u09455,Drama,371
u09456,Romance,252
u09457,Animacion,260
u09458,CienciaFiccion,30
u09459,Animacion,236
u09460,Accion,179
u09461,CienciaFiccion,181
u09462,Drama,263
u09463,Romance,81
u09464,CienciaFiccion,18
u09465,Terror,241
u09466,CienciaFiccion,99
u09467,Terror,463
u09468,Documental,1
u09469,Accion,107
u09470,Terror,426
u09471,Drama,489
u09472,CienciaFiccion,37
u09473,Accion,248
u09474,Terror,489
u09475,Documental,296
u09476,CienciaFiccion,398
u09477,Documental,491
u09478,Documental,471
u09479,CienciaFiccion,125
u09480,Accion,264
u09481,Terror,33
u09482,Animacion,24
u09483,Accion,232
u09484,Terror,294
u09485,Romance,73
u09486,Comedia,316
u09487,Accion,422
u09488,CienciaFiccion,156
u09489,Romance,187
u09490,Documental,348
u09491,Romance,198
u09492,Documental,419
u09493,Accion,336
u09494,Romance,434
u09495,Animacion,220
u09496,Comedia,2
u09497,Terror,432
u09498,Animacion,271
u09499,Romance,83
u09500,Documental,431
u09501,CienciaFiccion,120
u09502,Terror,121
u09503,Terror,471
u09504,Terror,21
u09505,Terror,168
u09506,CienciaFiccion,426
u09507,Documental,385
u09508,Accion,179
u09509,Terror,472
u09510,Comedia,441
u09511,Animacion,302
u09512,Comedia,415
u09513,Romance,378
u09514,Terror,193
u09515,Drama,287
u09516,Accion,170
u09517,Romance,252
u09518,Documental,497
u09519,Accion,404
u09520,Animacion,348
u09521,Animacion,170
u09522,Terror,87
u09523,Comedia,61
u09524,Documental,225
u09525,Romance,411
u09526,Drama,39
u09527,Drama,368
u09528,Comedia,41
u09529,Documental,441
u09530,Documental,390
u09531,Accion,116
u09532,Documental,14
u09533,Documental,394
u09534,Romance,273
u09535,CienciaFiccion,288
u09536,Comedia,295
u09537,Comedia,201
u09538,Animacion,471
u09539,Accion,363
u09540,Drama,245
u09541,Animacion,449
u09542,Documental,115
u09543,Drama,183
u09544,Documental,132
u09545,Drama,278
u09546,Terror,418
u09547,Accion,428
u09548,Accion,297
u09549,Accion,102
u09550,Romance,243
u09551,Terror,409
u09552,Comedia,196
u09553,Animacion,215
u09554,Accion,411
u09555,Animacion,169
u09556,CienciaFiccion,173
u09557,Animacion,143
u09558,Documental,289
u09559,CienciaFiccion,490
u09560,Accion,31
u09561,Terror,434
u09562,Terror,445
u09563,Documental,379
u09564,CienciaFiccion,163
u09565,Drama,401
u09566,Documental,131
u09567,Documental,20
u09568,Comedia,276
u09569,CienciaFiccion,170
u09570,Romance,91
u09571,Drama,313
u09572,CienciaFiccion,170
u09573,Comedia,40
u09574,Animacion,287
u09575,Romance,229
u09576,Accion,51
u09577,CienciaFiccion,73
u09578,Accion,278
u09579,Romance,479
u09580,CienciaFiccion,102
u09581,CienciaFiccion,18
u09582,Romance,319
u09583,Drama,111
u09584,Documental,254
u09585,Romance,382
u09586,Romance,30
u09587,Documental,348
u09588,Accion,246
u09589,CienciaFiccion,406
u09590,Documental,294
u09591,Documental,325
u09592,Comedia,271
u09593,Drama,31
u09594,Drama,394
u09595,Animacion,352
u09596,Animacion,453
u09597,Documental,417
u09598,Romance,84
u09599,Documental,140
u09600,Animacion,475
u09601,Drama,402
u09602,Romance,32
u09603,Comedia,240
u09604,Drama,374
u09605,Documental,331
u09606,Animacion,60
u09607,Romance,157
u09608,Animacion,357
u09609,Documental,449
u09610,CienciaFiccion,226
u09611,Drama,314
u09612,Terror,482
u09613,Documental,5
u09614,Animacion,50
u09615,CienciaFiccion,497
u09616,Animacion,303
u09617,Animacion,155
u09618,Accion,271
u09619,Drama,286
u09620,Drama,201
u09621,Accion,165
u09622,Terror,33
u09623,Animacion,430
u09624,Romance,340
u09625,Documental,37
u09626,Comedia,308
u09627,Terror,78
u09628,Romance,163
u09629,Terror,293
u09630,Documental,276
u09631,CienciaFiccion,277
u09632,Animacion,340
u09633,Terror,461
u09634,Romance,189
u09635,Documental,66
u09636,Terror,234
u09637,Romance,337
u09638,Terror,251
u09639,Comedia,75
u09640,Drama,367
u09641,Comedia,371
u09642,Animacion,435
u09643,CienciaFiccion,470
u09644,Terror,279
u09645,Accion,494
u09646,Documental,481
u09647,CienciaFiccion,451
u09648,Romance,292
u09649,Terror,500
u09650,Documental,398
u09651,Romance,125
u09652,Drama,43
u09653,Drama,254
u09654,Drama,295
u09655,Documental,317
u09656,Accion,49
u09657,Drama,453
u09658,Documental,444
u09659,Animacion,19
u09660,Animacion,414
u09661,Animacion,128
u09662,Terror,459
u09663,Comedia,400
u09664,Accion,158
u09665,CienciaFiccion,464
u09666,Romance,267
u09667,Documental,269
u09668,Comedia,126
u09669,Drama,481
u09670,Terror,351
u09671,Comedia,74
u09672,Documental,214
u09673,Terror,301
u09674,Terror,386
u09675,Comedia,122
u09676,Comedia,33
u09677,Comedia,445
u09678,Drama,415
u09679,Drama,342
u09680,Terror,200
u09681,Animacion,353
u09682,Accion,436
u09683,Documental,277
u09684,Accion,100
u09685,Animacion,6
u09686,CienciaFiccion,101
u09687,Documental,48
u09688,Drama,201
u09689,Terror,449
u09690,CienciaFiccion,494
u09691,Drama,114
u09692,Romance,70
u09693,Terror,268
u09694,CienciaFiccion,282
u09695,Animacion,81
u09696,Animacion,211
u09697,Romance,252
u09698,Comedia,369
u09699,Drama,431
u09700,Comedia,11
u09701,Accion,298
u09702,Documental,446
u09703,Comedia,40
u09704,Animacion,454
u09705,Terror,101
u09706,Comedia,99
u09707,Documental,456
u09708,Comedia,230
u09709,Documental,431
u09710,Romance,197
u09711,CienciaFiccion,149
u09712,Accion,29
u09713,Terror,33
u09714,Terror,321
u09715,Animacion,409
u09716,Documental,433
u09717,Documental,72
u09718,Documental,176
u09719,CienciaFiccion,394
u09720,Terror,137
u09721,Documental,455
u09722,CienciaFiccion,307
u09723,Comedia,355
u09724,Romance,45
u09725,Terror,371
u09726,CienciaFiccion,107
u09727,Romance,213
u09728,CienciaFiccion,7
u09729,Comedia,266
u09730,Animacion,170
u09731,Animacion,43
u09732,Drama,74
u09733,Accion,175
u09734,Comedia,323
u09735,Animacion,412
u09736,Documental,187
u09737,Romance,422
u09738,Comedia,215
u09739,Animacion,140
u09740,Terror,112
u09741,Terror,155
u09742,Drama,197
u09743,CienciaFiccion,458
u09744,Comedia,62
u09745,CienciaFiccion,452
u09746,Terror,130
u09747,Documental,92
u09748,Animacion,464
u09749,Animacion,431
u09750,Romance,96
u09751,CienciaFiccion,434
u09752,Terror,266
u09753,Drama,372
u09754,Comedia,390
u09755,Accion,291
u09756,Romance,407
u09757,Animacion,344
u09758,Documental,120
u09759,Animacion,239
u09760,Comedia,47
u09761,Accion,294
u09762,Documental,121
u09763,Animacion,500
u09764,CienciaFiccion,114
u09765,Accion,429
u09766,Terror,151
u09767,Comedia,267
u09768,Drama,492
u09769,Animacion,300
u09770,Documental,274
u09771,Comedia,470
u09772,Animacion,105
u09773,Romance,66
u09774,Comedia,251
u09775,Drama,424
u09776,Romance,176
u09777,Comedia,242
u09778,Romance,445
u09779,Animacion,138
u09780,Drama,274
u09781,Drama,212
u09782,Comedia,101
u09783,Accion,98
u09784,Romance,275
u09785,Documental,25
u09786,Animacion,268
u09787,Accion,20
u09788,Terror,206
u09789,Documental,366
u09790,Romance,483
u09791,Comedia,441
u09792,Comedia,292
u09793,Romance,369
u09794,Terror,118
u09795,CienciaFiccion,278
u09796,CienciaFiccion,408
u09797,Animacion,226
u09798,Documental,90
u09799,Terror,318
u09800,Terror,437
u09801,Terror,162
u09802,Documental,176
u09803,Drama,314
u09804,Romance,244
u09805,Terror,264
u09806,Animacion,336
u09807,Terror,27
u09808,Romance,406
u09809,Documental,20
u09810,Terror,245
u09811,Romance,184
u09812,Drama,323
u09813,Documental,399
u09814,Comedia,136
u09815,Accion,77
u09816,Accion,395
u09817,Accion,156
u09818,Romance,259
u09819,Romance,459
u09820,Documental,4
u09821,Drama,157
u09822,Terror,439
u09823,CienciaFiccion,355
u09824,Romance,290
u09825,Terror,216
u09826,CienciaFiccion,254
u09827,Accion,304
u09828,Animacion,204
u09829,Romance,364
u09830,Romance,452
u09831,Drama,3
u09832,Comedia,277
u09833,Drama,173
u09834,Romance,167
u09835,Romance,195
u09836,Animacion,200
u09837,Accion,255
u09838,Terror,195
u09839,Documental,484
u09840,Romance,379
u09841,Accion,398
u09842,Documental,197
u09843,CienciaFiccion,145
u09844,Documental,449
u09845,Drama,122
u09846,CienciaFiccion,145
u09847,Animacion,492
u09848,Terror,315
u09849,Accion,301
u09850,Documental,292
u09851,Accion,70
u09852,Comedia,63
u09853,CienciaFiccion,181
u09854,Animacion,481
u09855,Accion,133
u09856,Documental,436
u09857,CienciaFiccion,330
u09858,CienciaFiccion,306
u09859,Romance,124
u09860,Drama,225
u09861,CienciaFiccion,190
u09862,Drama,394
u09863,Terror,56
u09864,Terror,145
u09865,Accion,345
u09866,Comedia,75
u09867,Animacion,224
u09868,CienciaFiccion,55
u09869,CienciaFiccion,407
u09870,Comedia,357
u09871,Animacion,215
u09872,Drama,319
u09873,Romance,217
u09874,Drama,100
u09875,Romance,121
u09876,Animacion,238
u09877,Animacion,343
u09878,Animacion,87
u09879,Comedia,380
u09880,Animacion,25
u09881,Accion,298
u09882,Animacion,445
u09883,Terror,499
u09884,Animacion,144
u09885,Romance,22
u09886,Drama,420
u09887,Animacion,34
u09888,CienciaFiccion,189
u09889,Terror,208
u09890,Accion,35
u09891,CienciaFiccion,373
u09892,Drama,345
u09893,Documental,321
u09894,Animacion,207
u09895,Terror,42
u09896,Accion,356
u09897,Documental,426
u09898,CienciaFiccion,329
u09899,Romance,480
u09900,Comedia,202
u09901,Terror,59
u09902,Terror,235
u09903,Romance,72
u09904,Comedia,168
u09905,Romance,484
u09906,Drama,262
u09907,Comedia,7
u09908,Documental,68
u09909,Romance,485
u09910,Animacion,302
u09911,Accion,138
u09912,Accion,298
u09913,Comedia,201
u09914,Drama,261
u09915,Accion,474
u09916,Romance,499
u09917,Accion,193
u09918,Animacion,17
u09919,Drama,387
u09920,Terror,446
u09921,Romance,76
